date,time,frequency,rs,dt
210827,153745,7.074,-20,0.3
210908,151245,7.074,4,-0.4
210910,002745,7.074,5,0.9
210824,153545,7.074,-9,0.5
210910,153700,7.074,-14,-0.1
210909,153715,7.074,-6,0.1
210902,155600,7.074,-17,1.1
210913,154800,7.074,-21,-0.1
211006,150630,7.074,-10,0.0
210819,150300,7.074,3,0.0
210824,154745,7.074,-13,0.5
210908,143945,7.074,5,0.0
211006,150315,7.074,4,0.0
210908,144330,7.074,2,-0.1
210902,153100,7.074,-8,0.6
210902,145715,7.074,-19,0.4
210820,002245,7.074,-12,-0.1
210914,000300,7.074,-2,-0.1
210902,152330,7.074,-14,0.3
211006,150345,7.074,-23,0.1
210825,155445,7.074,-20,1.3
210824,144315,7.074,-22,0.2
211006,161115,7.074,-23,0.4
211006,153415,7.074,-17,0.2
210908,152100,7.074,6,-0.3
210908,144715,7.074,-2,0.0
210908,145300,7.074,2,0.2
210902,150430,7.074,-18,0.5
211006,145600,7.074,10,-0.2
211006,150345,7.074,-1,0.0
211006,154300,7.074,13,0.0
210902,151430,7.074,-11,0.8
210827,161145,7.074,-21,-0.1
210608,224015,7.074,-10,0.5
210913,235630,7.074,-22,0.4
210908,150230,7.074,0,-0.6
210910,153730,7.074,-17,-0.1
210913,145315,7.074,-21,1.0
210823,231100,7.074,-10,0.7
210824,170245,7.074,-3,1.2
210902,153300,7.074,-9,0.5
210910,003000,7.074,-6,1.4
210827,153800,7.074,15,0.1
210824,152800,7.074,7,0.5
210823,230715,7.074,-9,0.2
210503,233430,7.074,-19,0.4
210820,001400,7.074,0,0.7
210819,154315,7.074,-18,-0.2
210819,154500,7.074,-16,0.2
210907,143815,7.074,-10,0.1
210907,152100,7.074,1,0.1
210902,144915,7.074,-4,0.3
210824,160600,7.074,-18,0.6
210908,151515,7.074,-11,0.5
210819,153900,7.074,-11,0.1
210913,150700,7.074,-24,0.2
210819,150500,7.074,2,0.1
210910,153415,7.074,-13,0.0
210913,154830,7.074,-16,0.0
210518,233245,7.074,-15,0.2
210518,233500,7.074,-6,0.3
210819,152115,7.074,1,0.1
210910,002715,7.074,-11,1.1
210824,145400,7.074,12,0.5
210914,000845,7.074,-16,-0.1
210824,144100,7.074,12,1.2
210913,161115,7.074,-24,0.1
210902,145315,7.074,-14,0.4
210824,152900,7.074,-8,-1.5
210907,145815,7.074,-10,-0.3
210824,144730,7.074,-5,0.9
210908,142500,7.074,-5,0.3
210503,233245,7.074,-5,-0.9
210819,154045,7.074,1,0.0
210505,234745,7.074,-19,0.1
211006,155100,7.074,16,-0.8
210831,170430,7.074,-14,0.4
210907,151130,7.074,-18,0.1
211006,152845,7.074,-17,0.1
210902,145815,7.074,-17,0.2
210824,155845,7.074,-21,0.5
210909,151900,7.074,-15,0.1
210908,151430,7.074,1,0.0
210824,152645,7.074,-24,0.7
210913,153630,7.074,18,0.0
211005,171030,7.074,-16,0.3
210824,150400,7.074,-12,0.0
210913,155430,7.074,-7,1.9
210902,144915,7.074,-4,0.2
210902,154615,7.074,-17,0.5
210902,150500,7.074,-18,0.3
210910,153100,7.074,-18,0.0
210827,155315,7.074,13,0.7
210827,153730,7.074,-14,0.1
210824,145230,7.074,-2,0.9
210909,145645,7.074,-4,0.0
210909,151530,7.074,-19,0.1
210907,144030,7.074,20,-0.4
210908,142530,7.074,-9,0.2
210907,150330,7.074,-16,0.2
210513,001745,7.074,0,0.7
210819,145415,7.074,-22,2.0
210827,153930,7.074,-13,0.1
210824,153015,7.074,-15,0.6
210908,152845,7.074,-10,-0.6
210820,002445,7.074,19,-1.7
210819,153800,7.074,-4,0.1
211005,171145,7.074,21,-0.1
210902,153030,7.074,-2,0.4
210902,153200,7.074,-5,0.5
210810,230445,7.074,-12,0.4
210909,152845,7.074,-16,0.7
210824,150345,7.074,9,0.5
210909,150200,7.074,-5,0.2
210824,152700,7.074,-15,0.6
210907,143030,7.074,-14,-0.9
210913,160715,7.074,-15,0.1
210913,150830,7.074,12,0.4
210819,145230,7.074,-14,1.9
210820,002515,7.074,-15,0.1
210819,145445,7.074,-17,2.1
210819,161000,7.074,7,0.4
210823,230930,7.074,-18,0.3
210907,143815,7.074,-15,0.4
210902,145330,7.074,-13,0.3
210819,151415,7.074,3,0.1
210908,151630,7.074,4,-0.4
210907,152615,7.074,-10,0.2
210908,150930,7.074,2,-0.5
210827,155545,7.074,-24,0.1
210824,155630,7.074,-17,-0.3
210813,002945,7.074,-11,1.2
210527,235545,7.074,-9,0.1
210907,153115,7.074,-18,0.1
211006,160700,7.074,-7,-0.1
210902,152315,7.074,1,0.3
210513,002115,7.074,-15,0.2
211006,160145,7.074,-8,-0.1
210819,145515,7.074,-21,2.5
210913,151030,7.074,-11,0.1
210825,154200,7.074,-16,0.1
210910,152745,7.074,-21,0.0
210908,151830,7.074,-1,0.0
210827,153800,7.074,-7,0.2
210907,150300,7.074,-18,0.3
210913,150400,7.074,-12,-0.2
210910,152115,7.074,1,-0.1
210907,143230,7.074,-13,0.2
211006,161945,7.074,-15,-0.1
211006,152130,7.074,-6,0.0
211006,162045,7.074,11,-0.1
210909,151100,7.074,-11,0.0
210909,152430,7.074,-3,0.1
210910,001915,7.074,1,1.2
210902,145215,7.074,-6,0.7
210907,143145,7.074,-13,-0.3
210910,153445,7.074,-8,0.3
210820,001545,7.074,-7,0.3
210908,151200,7.074,-2,-0.4
210910,001715,7.074,-21,0.9
210913,151800,7.074,-22,0.1
210902,150330,7.074,-11,1.1
210913,150100,7.074,-4,0.1
210824,154915,7.074,-4,0.7
210914,000315,7.074,-8,-0.4
210819,151545,7.074,-13,-0.9
210902,155100,7.074,-14,0.4
210910,002530,7.074,-8,0.7
210825,154800,7.074,15,0.1
211005,161030,7.074,-18,-0.3
210910,002815,7.074,-18,0.9
210907,143230,7.074,-8,-0.3
210909,150815,7.074,12,0.6
210913,235715,7.074,-18,0.0
210824,154200,7.074,-22,-0.2
210823,231345,7.074,-6,0.2
210609,153545,7.074,-8,0.4
210909,145130,7.074,15,0.1
210913,145845,7.074,-24,0.2
210609,152315,7.074,-17,0.5
210824,151300,7.074,-9,0.8
210908,143115,7.074,-10,-0.2
210902,151845,7.074,-17,0.4
210819,154415,7.074,1,0.2
210827,155415,7.074,-21,0.6
210908,151330,7.074,-21,0.6
210824,153500,7.074,-13,0.6
210505,234745,7.074,4,0.2
210827,153615,7.074,-24,0.2
210913,154830,7.074,-13,0.0
210819,151545,7.074,-18,0.5
210909,145515,7.074,-2,-0.2
210913,153715,7.074,-15,0.0
210819,155115,7.074,-20,0.2
210908,152530,7.074,19,-0.4
210819,151145,7.074,5,0.1
210608,223530,7.074,-15,0.4
210908,151830,7.074,1,-0.3
210910,152215,7.074,-11,-0.7
210503,233530,7.074,-19,0.6
210824,160945,7.074,19,0.6
210909,152630,7.074,-4,0.2
210913,161115,7.074,-22,0.1
210913,151645,7.074,-17,0.1
210518,235600,7.074,-8,0.3
210913,160045,7.074,-11,0.1
210909,150545,7.074,2,0.0
210823,230115,7.074,-14,0.5
210907,150600,7.074,1,0.0
210902,145430,7.074,1,0.4
210910,001630,7.074,-5,1.2
211006,151215,7.074,14,-0.2
210913,160145,7.074,-15,0.1
210913,152615,7.074,-21,-0.1
211006,151945,7.074,-7,0.1
210527,234700,7.074,-4,0.1
210907,143330,7.074,-18,0.7
210907,144815,7.074,-4,-0.4
210907,145645,7.074,6,-0.3
210902,152200,7.074,-17,0.4
210823,231400,7.074,-6,0.2
211006,152615,7.074,-19,-0.3
211006,153315,7.074,1,0.0
210813,003415,7.074,-6,0.8
210913,151815,7.074,12,0.1
210825,154815,7.074,-17,0.2
210824,153930,7.074,-12,-1.5
210910,002430,7.074,-17,1.0
210913,151815,7.074,-8,-0.1
210611,224745,7.074,-13,0.9
210824,154030,7.074,7,0.5
210910,001915,7.074,-8,1.0
210824,144200,7.074,-12,1.6
210827,161045,7.074,-14,0.0
210902,151200,7.074,-17,0.4
210819,154630,7.074,-6,0.1
210913,151715,7.074,8,0.1
210910,153615,7.074,-19,0.0
210813,003600,7.074,-14,1.4
210914,000345,7.074,-18,0.0
210907,150745,7.074,-3,0.0
210831,170030,7.074,-12,0.4
210824,151100,7.074,14,0.5
210907,151300,7.074,-22,0.6
210902,153630,7.074,-15,1.1
210513,002115,7.074,9,0.7
210813,002530,7.074,-17,1.3
210908,144800,7.074,8,-0.1
210824,162045,7.074,16,0.6
211006,162015,7.074,-18,-0.1
210913,160345,7.074,-15,0.1
210519,000000,7.074,-15,0.4
210824,152600,7.074,-19,1.2
210823,225515,7.074,-9,0.7
210909,145800,7.074,1,0.0
210907,143845,7.074,9,-0.3
211006,160630,7.074,-6,-0.1
211006,152215,7.074,-11,0.2
210909,153015,7.074,-8,0.1
210913,150500,7.074,-17,0.7
210913,235315,7.074,-13,0.1
210907,145745,7.074,-11,-0.4
211006,150800,7.074,24,0.6
210823,232300,7.074,-10,0.1
210907,144100,7.074,8,-1.0
210908,151600,7.074,-18,0.2
210913,151900,7.074,-15,-0.1
210902,151500,7.074,-7,0.3
210913,235730,7.074,-7,-0.1
210827,160630,7.074,-16,0.1
211006,145700,7.074,-7,0.8
210908,144300,7.074,-9,-0.1
210518,234015,7.074,-11,0.3
210527,235715,7.074,-7,0.2
210823,231230,7.074,-6,0.9
211006,151530,7.074,-11,0.5
210913,152845,7.074,-5,0.0
210909,153045,7.074,-3,-0.1
210824,155700,7.074,-7,0.5
210902,145900,7.074,-11,0.5
211006,152130,7.074,1,0.0
210909,152745,7.074,-18,1.4
210824,172730,7.074,-14,1.1
210913,150245,7.074,-16,0.2
210908,143800,7.074,10,-1.2
210909,151130,7.074,-8,-0.1
210908,143945,7.074,5,-0.9
210909,145930,7.074,-1,0.3
210913,150030,7.074,-19,0.0
210820,002200,7.074,-24,0.4
210908,144730,7.074,-15,0.5
211005,161730,7.074,20,-0.7
210813,002715,7.074,-11,1.2
210913,235630,7.074,-4,0.1
210819,152930,7.074,16,0.0
210913,235115,7.074,0,0.0
211006,162200,7.074,-22,0.8
210910,153545,7.074,-16,-0.1
210907,143445,7.074,6,-0.4
210910,001745,7.074,-4,0.9
210908,144330,7.074,-17,0.0
210913,235315,7.074,-6,0.0
210913,151230,7.074,1,0.0
210913,150030,7.074,-12,0.4
210902,151600,7.074,3,0.3
211006,151215,7.074,-14,0.2
210907,144615,7.074,12,-0.4
210913,151715,7.074,-7,0.2
210908,152745,7.074,-6,-0.8
211006,154415,7.074,-11,0.1
210824,155145,7.074,-14,0.5
210819,151630,7.074,-15,0.2
210910,152115,7.074,-15,-0.2
210908,143145,7.074,-9,0.1
211006,152200,7.074,16,0.2
210827,161445,7.074,-18,0.0
210908,142830,7.074,11,-0.1
210907,144845,7.074,3,-0.4
210907,143415,7.074,-5,-0.3
210910,152945,7.074,-24,-0.1
210910,002400,7.074,-9,0.6
210823,230945,7.074,-13,0.2
210813,003415,7.074,-21,1.3
210907,143330,7.074,11,-0.3
210910,153230,7.074,12,0.2
210824,144100,7.074,10,0.1
211005,160730,7.074,-12,-0.7
210913,151515,7.074,-19,0.2
210819,152115,7.074,2,0.1
210825,153745,7.074,-13,0.2
210824,144030,7.074,-2,0.1
210824,151930,7.074,-9,0.6
210913,155145,7.074,16,-0.8
210824,150345,7.074,12,2.4
210824,151130,7.074,-18,0.5
210824,144000,7.074,-18,0.1
210910,152330,7.074,-19,0.0
210824,155015,7.074,-17,0.5
210907,150130,7.074,-17,0.2
211005,162315,7.074,-2,-0.7
210913,235315,7.074,-2,-0.1
210823,230245,7.074,-16,0.4
210823,230515,7.074,-15,0.1
210908,142930,7.074,-5,-0.1
211006,153200,7.074,-23,0.0
210907,143745,7.074,8,-0.6
210819,150330,7.074,16,1.1
211005,164630,7.074,-17,-0.1
210824,145200,7.074,-5,0.2
210819,163700,7.074,-14,0.0
210825,154015,7.074,-8,0.3
210913,155000,7.074,-14,0.1
210907,143215,7.074,4,-0.3
210908,151330,7.074,-9,-0.1
210819,163515,7.074,-16,-0.3
210611,225230,7.074,-18,0.6
211006,150215,7.074,-3,0.0
210910,153545,7.074,8,-0.2
211006,153545,7.074,8,0.0
210907,145915,7.074,-4,-0.4
210902,155245,7.074,-7,0.4
210823,232300,7.074,6,0.9
210824,150400,7.074,-7,-0.3
211006,155945,7.074,-6,0.4
210909,151800,7.074,-20,0.1
210913,235415,7.074,1,0.1
210910,152330,7.074,-13,0.0
210902,155300,7.074,-13,0.4
210823,232230,7.074,11,0.1
210608,225515,7.074,-14,0.3
210902,151715,7.074,-17,0.3
211006,150800,7.074,-12,1.1
210908,144045,7.074,1,-0.1
211006,154230,7.074,5,0.1
210824,151100,7.074,-4,-1.5
210528,000000,7.074,11,0.1
211006,160245,7.074,-24,0.1
210819,151145,7.074,-16,1.2
210913,145330,7.074,-23,0.1
210910,152415,7.074,-12,0.0
210909,153430,7.074,-8,0.3
210824,160345,7.074,-14,-1.6
210831,170045,7.074,12,0.3
211006,160930,7.074,7,-0.1
210824,150045,7.074,7,0.1
211006,154330,7.074,5,0.1
211006,151100,7.074,-16,0.8
210914,000445,7.074,-13,0.0
210827,155100,7.074,-9,0.7
210913,235145,7.074,-2,-0.1
210824,150845,7.074,-21,0.6
210819,163115,7.074,-12,0.4
210907,151700,7.074,-17,0.6
210824,145045,7.074,-23,0.2
210913,152430,7.074,-5,0.0
211006,154300,7.074,-8,-0.3
210910,153730,7.074,-15,0.4
210910,001815,7.074,3,1.0
210824,144000,7.074,14,1.2
210907,143930,7.074,18,-0.4
210907,150130,7.074,-13,0.0
210913,153200,7.074,-6,-0.1
210913,150430,7.074,0,0.0
210824,155415,7.074,15,0.5
210518,233715,7.074,-15,0.6
210810,225900,7.074,-18,0.4
210823,232100,7.074,-16,0.7
210824,145630,7.074,-20,0.2
211006,152130,7.074,9,0.1
210527,235545,7.074,-1,0.2
210907,150700,7.074,-1,0.0
210908,151630,7.074,4,-1.1
210908,143300,7.074,1,0.0
210819,160530,7.074,-2,0.4
210909,150045,7.074,12,0.0
210824,151130,7.074,0,0.6
210913,152715,7.074,-11,0.0
210908,151700,7.074,-3,-0.4
210908,151530,7.074,-17,0.5
210827,160145,7.074,-9,0.0
210907,143000,7.074,-17,-0.4
210827,155730,7.074,0,0.0
210908,144200,7.074,1,-0.4
211006,152415,7.074,-6,0.0
211006,153615,7.074,-16,0.0
210910,002815,7.074,4,1.0
210909,145100,7.074,-7,0.2
210813,003500,7.074,-3,1.2
211006,155000,7.074,12,0.2
210902,145815,7.074,-5,0.3
210819,160315,7.074,-16,0.7
210907,151145,7.074,21,0.5
210825,154615,7.074,-6,0.1
210907,152330,7.074,-17,0.0
210518,234115,7.074,-6,-0.1
211006,150700,7.074,12,0.1
210824,144545,7.074,-12,0.4
210827,155600,7.074,-7,0.4
210913,152245,7.074,-6,-0.1
210902,151145,7.074,-5,0.1
211006,145330,7.074,-1,0.3
210827,160100,7.074,-2,2.0
210825,155715,7.074,-17,1.6
210513,002100,7.074,-19,0.5
210908,151830,7.074,5,-0.3
210819,152115,7.074,-6,-0.3
210908,152200,7.074,7,-1.4
210824,144415,7.074,6,0.1
211006,155200,7.074,-2,-0.1
210914,000345,7.074,-13,0.0
210913,235530,7.074,-19,0.2
210518,232930,7.074,-11,0.8
210824,145600,7.074,-7,0.1
210819,145515,7.074,0,1.8
210909,151315,7.074,-5,0.0
210518,233745,7.074,-3,-0.4
210913,151545,7.074,-4,0.1
210827,154730,7.074,-13,0.2
210820,002545,7.074,-8,0.1
210909,152300,7.074,1,-0.1
210910,002030,7.074,7,1.0
210907,143545,7.074,-6,-0.9
210824,154445,7.074,8,0.5
210623,233245,7.074,-21,0.6
210902,145615,7.074,-19,0.2
210827,155245,7.074,-10,0.0
211006,161300,7.074,2,-0.1
210827,160215,7.074,-15,0.0
210827,154015,7.074,-18,0.0
210910,002130,7.074,-8,1.0
210913,144930,7.074,-12,0.1
210820,002445,7.074,-10,0.0
210908,142530,7.074,10,0.1
210909,150800,7.074,-5,-0.1
210910,002530,7.074,-17,1.3
210528,000115,7.074,-8,0.1
210908,151200,7.074,-7,-0.4
210824,145130,7.074,-16,0.3
210819,163145,7.074,-12,0.3
210910,002230,7.074,-10,1.0
210824,153015,7.074,-11,1.6
210908,151030,7.074,-2,-0.8
210825,155045,7.074,-6,0.2
210915,224915,10.136,-6,0.0
211006,190245,10.136,0,-0.5
210427,234145,10.136,-9,0.2
210909,160330,10.136,-9,0.2
210505,192115,10.136,0,0.9
210505,233000,10.136,-13,0.5
210430,221645,10.136,-19,0.3
210510,234145,10.136,-10,1.0
210503,231445,10.136,-10,0.3
210616,231430,10.136,-10,0.1
210622,224445,10.136,-3,0.2
211006,174915,10.136,-6,-0.9
210506,234630,10.136,-19,0.2
210622,231800,10.136,7,0.1
211006,164445,10.136,-11,0.2
210816,233730,10.136,-12,-0.2
210915,223730,10.136,-16,-0.4
210427,222430,10.136,2,0.6
210505,233015,10.136,-18,1.1
210817,165945,10.136,-3,0.4
210427,220530,10.136,-17,0.0
210506,182700,10.136,-10,1.1
210813,000600,10.136,-15,0.5
210427,231930,10.136,-8,0.2
210505,221930,10.136,-12,0.7
210915,233545,10.136,-13,-0.8
211006,162315,10.136,5,0.2
210511,000630,10.136,-12,0.4
210512,152745,10.136,-8,0.2
210915,211145,10.136,-8,-0.6
210510,232000,10.136,-23,0.4
210427,234345,10.136,-4,0.2
210817,193500,10.136,-13,0.2
210817,184030,10.136,-1,-0.3
210510,233630,10.136,-3,0.4
210915,220315,10.136,-9,0.0
210909,160400,10.136,11,0.2
210622,232915,10.136,-9,-0.5
210506,181130,10.136,-18,1.2
210422,232945,10.136,7,0.0
210622,234515,10.136,1,0.3
210510,233415,10.136,-13,1.0
210824,000400,10.136,-22,0.5
210610,230615,10.136,4,0.2
210422,234515,10.136,-11,0.1
210512,152445,10.136,-3,0.1
210819,164315,10.136,-14,0.1
210427,215245,10.136,2,0.0
210427,230400,10.136,-10,0.5
210823,235000,10.136,-17,0.9
211006,180700,10.136,10,0.0
210505,232215,10.136,-18,0.5
210817,175415,10.136,-2,0.2
210427,221830,10.136,-5,0.2
210428,221045,10.136,5,0.0
211006,171445,10.136,2,0.1
210512,153545,10.136,-6,0.1
210427,222030,10.136,-4,0.4
210510,231315,10.136,16,0.4
210610,225045,10.136,-8,0.2
210513,000615,10.136,-9,0.5
210823,234145,10.136,-7,1.5
210817,182100,10.136,-7,0.1
210427,205345,10.136,-6,0.6
210510,234000,10.136,-2,0.7
210513,001115,10.136,-16,0.6
210525,232330,10.136,-12,0.1
210622,233700,10.136,-11,0.3
210505,225600,10.136,-12,0.5
210427,221900,10.136,-9,0.4
210909,155000,10.136,-12,0.3
210902,170245,10.136,3,0.6
210505,200630,10.136,3,0.1
210812,233130,10.136,-11,1.3
210823,233415,10.136,-18,1.2
210510,233545,10.136,-13,0.5
210915,232715,10.136,-8,-0.8
210915,231015,10.136,-24,0.2
210817,184645,10.136,-13,0.1
210428,222915,10.136,-19,-0.1
210817,174500,10.136,-11,0.2
210910,161400,10.136,-23,0.0
210428,220345,10.136,5,0.0
210915,211700,10.136,2,-0.6
210422,234415,10.136,-2,0.4
210504,230545,10.136,7,0.2
210826,222830,10.136,-14,0.3
210505,192030,10.136,-4,0.7
210427,222745,10.136,-12,0.5
210915,225515,10.136,-6,0.3
211006,180015,10.136,8,-0.1
210622,234115,10.136,-6,-0.2
210426,234100,10.136,-14,0.1
210622,234745,10.136,-10,1.0
210604,162015,10.136,-8,0.0
210616,231600,10.136,5,-0.2
210902,161245,10.136,-12,2.3
210505,221615,10.136,1,0.7
210505,224445,10.136,-11,0.7
210507,164430,10.136,-18,0.0
210512,234800,10.136,-2,0.5
210427,222115,10.136,-9,0.6
210610,224415,10.136,-11,0.4
210510,235430,10.136,-20,0.5
210505,225915,10.136,-8,-0.2
210428,222900,10.136,-22,1.0
210422,234515,10.136,-1,0.4
210427,215945,10.136,7,-0.2
210812,231645,10.136,-15,1.1
210610,230845,10.136,-9,0.3
210609,155915,10.136,-11,-0.1
210816,233715,10.136,-8,-0.2
210427,235315,10.136,-13,0.3
210427,223345,10.136,-14,0.4
210430,222230,10.136,-10,0.8
210915,232915,10.136,-6,-0.7
210812,233400,10.136,-2,1.2
210915,212945,10.136,-11,0.0
210915,211845,10.136,-3,-0.6
210505,231800,10.136,-13,0.4
210915,232000,10.136,-15,0.2
210518,232415,10.136,-14,0.4
210812,232330,10.136,-19,1.1
210422,233015,10.136,-14,0.1
210915,224845,10.136,11,0.1
210622,233430,10.136,0,0.3
210610,231300,10.136,-12,0.2
210616,233000,10.136,1,0.4
210510,203330,10.136,-8,0.0
210817,164600,10.136,-6,-0.4
210622,231530,10.136,2,0.2
210909,160515,10.136,-2,0.2
210915,215830,10.136,8,0.0
210503,231545,10.136,11,0.0
210505,224000,10.136,-21,0.6
210510,231645,10.136,-8,0.3
210610,230430,10.136,-15,0.2
210427,231815,10.136,1,0.3
210909,160015,10.136,-3,0.3
210812,233030,10.136,-6,1.2
210812,234715,10.136,-4,-0.3
210525,185830,10.136,1,0.6
210604,163615,10.136,-15,0.3
210427,224445,10.136,-14,1.3
210427,232230,10.136,-13,0.2
210427,213915,10.136,-10,-0.2
210503,230845,10.136,-9,0.1
210511,000115,10.136,0,1.0
210514,222345,10.136,-12,0.2
210510,232745,10.136,3,-0.2
210610,230000,10.136,-14,0.3
210915,233100,10.136,2,-0.7
210505,233745,10.136,-1,0.1
210513,001215,10.136,-13,0.5
211006,173800,10.136,7,-0.4
210527,233500,10.136,5,0.6
210427,221545,10.136,-2,0.0
210510,230745,10.136,2,0.4
210817,185645,10.136,-14,0.1
210513,001215,10.136,-11,0.6
210915,234215,10.136,8,-0.7
210506,182600,10.136,-8,0.4
210505,231430,10.136,-17,0.3
210427,215015,10.136,-8,0.1
210902,164715,10.136,-21,0.5
210510,233615,10.136,-5,0.3
210915,233245,10.136,0,-0.8
210503,231145,10.136,-2,0.1
210505,231430,10.136,-21,0.3
210609,160130,10.136,-4,0.1
210427,222730,10.136,-18,0.4
210505,233715,10.136,-4,0.1
210915,220815,10.136,-14,0.9
210512,162215,10.136,0,0.2
210427,233915,10.136,-24,0.1
210616,232015,10.136,-1,0.2
210812,235300,10.136,-15,0.6
210909,160000,10.136,-16,0.2
210427,230900,10.136,-8,0.4
210518,225515,10.136,-21,0.3
210823,233915,10.136,-11,1.3
210616,231230,10.136,-1,0.1
210831,173345,10.136,-21,0.7
210512,155100,10.136,-24,0.1
210826,222730,10.136,2,0.5
210510,235015,10.136,-3,0.4
210510,233915,10.136,-7,0.4
210915,220815,10.136,1,0.0
210512,154445,10.136,3,0.2
210428,220330,10.136,-2,0.1
210512,160700,10.136,-19,0.1
210512,153515,10.136,-19,0.1
210427,215445,10.136,-8,0.0
210510,235945,10.136,-5,0.5
210512,161600,10.136,15,0.0
210915,211315,10.136,-9,-0.6
210817,154945,10.136,5,0.1
210622,231700,10.136,7,0.3
210915,231730,10.136,-20,0.1
210513,000415,10.136,-10,0.4
210423,223830,10.136,-18,2.4
211006,202430,10.136,2,-0.5
210824,000515,10.136,-13,0.4
210427,230145,10.136,-17,0.4
210604,152015,10.136,-11,0.3
210611,203730,10.136,-14,0.1
210512,155215,10.136,-20,0.1
210817,172000,10.136,-12,0.3
210512,154645,10.136,13,0.1
210915,212900,10.136,-18,0.1
210616,231145,10.136,8,0.2
210512,161345,10.136,-17,0.1
210505,231830,10.136,-4,0.3
210429,225745,10.136,-17,0.3
210915,234245,10.136,-3,-0.7
210428,220715,10.136,-16,0.0
211006,195800,10.136,-6,-1.0
210827,163330,10.136,-14,0.2
210817,154830,10.136,-17,1.4
210827,164730,10.136,-18,1.3
210505,223245,10.136,5,0.9
210504,230745,10.136,-10,0.1
211006,162815,10.136,8,0.3
210915,213245,10.136,21,0.1
210506,234815,10.136,5,0.1
210423,222500,10.136,-7,0.3
210813,001800,10.136,-11,1.2
210915,220315,10.136,-13,1.1
210622,223945,10.136,-3,0.2
210915,232800,10.136,12,-0.7
210427,220700,10.136,-4,0.1
211006,172015,10.136,-8,-0.1
210901,211315,10.136,15,-0.5
210915,234115,10.136,-1,-0.7
210510,203845,10.136,-3,0.3
210505,230215,10.136,3,0.3
210503,230915,10.136,-14,0.0
210816,233115,10.136,-15,-0.1
211006,165630,10.136,-2,0.1
210816,234345,10.136,-3,0.7
210512,155300,10.136,-12,0.1
210915,220715,10.136,3,0.0
210506,234400,10.136,-22,0.2
210427,235345,10.136,-16,0.1
210622,231900,10.136,-13,0.1
210813,001615,10.136,-21,1.2
210816,234045,10.136,5,0.0
210514,222245,10.136,12,0.1
210812,234015,10.136,-4,0.6
211004,175415,10.136,-14,-0.2
210915,213445,10.136,-17,-0.1
210427,232130,10.136,-13,0.2
210427,234145,10.136,0,0.2
210427,230600,10.136,-17,0.3
210505,231115,10.136,-12,0.3
210915,215030,10.136,-13,0.9
210915,234045,10.136,-15,0.3
210423,221630,10.136,2,0.2
210427,225330,10.136,-14,1.3
210610,224245,10.136,-13,-0.1
210915,232130,10.136,-14,0.4
210812,234715,10.136,-17,1.3
210827,165530,10.136,-6,0.5
210819,164000,10.136,-7,0.1
210817,192245,10.136,3,0.2
210505,220845,10.136,-11,0.8
210423,223930,10.136,-5,0.5
210823,235230,10.136,-4,0.9
210812,233530,10.136,-21,1.2
210429,225615,10.136,-8,0.4
210819,164845,10.136,-16,0.1
210430,222245,10.136,-13,0.7
210622,233200,10.136,-14,0.1
210622,224915,10.136,-17,0.3
210510,234245,10.136,-10,0.4
210610,230245,10.136,-10,0.2
210512,153230,10.136,14,0.0
210511,001315,10.136,-1,0.1
210427,231815,10.136,-9,0.2
210910,211945,10.136,-14,0.1
210915,234115,10.136,0,-0.8
210422,234945,10.136,1,0.1
210506,235245,10.136,-14,0.2
210915,225630,10.136,-19,0.4
210423,222415,10.136,-9,-0.4
210422,235015,10.136,2,0.1
210915,214745,10.136,-6,-0.1
210422,234645,10.136,-12,0.1
210507,162945,10.136,-12,-0.2
210422,232645,10.136,10,0.9
210622,231730,10.136,7,0.0
210427,232815,10.136,10,0.2
210427,225930,10.136,-8,-0.1
210827,165945,10.136,-12,0.6
210513,001315,10.136,-18,0.6
210616,232030,10.136,-2,-0.2
210506,234945,10.136,-6,0.2
210505,232915,10.136,-11,1.2
210817,183100,10.136,-14,0.0
210823,183700,10.136,-4,0.5
210510,233345,10.136,-2,0.4
210510,234400,10.136,10,0.5
210427,221500,10.136,-8,0.6
210917,214545,10.136,7,0.2
211006,201100,10.136,-15,-0.9
210609,221215,10.136,-3,0.2
210427,231700,10.136,4,0.3
210510,235345,10.136,-7,0.5
210512,160030,10.136,14,0.0
210826,222830,10.136,-6,0.5
210422,232745,10.136,12,0.1
210915,220000,10.136,-3,0.0
210622,234515,10.136,-7,0.4
210427,222115,10.136,4,0.6
210505,224745,10.136,-3,1.0
210427,230930,10.136,-2,0.4
211006,190830,10.136,13,-0.5
210513,000330,10.136,0,0.5
211006,164445,10.136,-17,0.3
210610,225115,10.136,-7,0.5
210827,170045,10.136,9,0.6
210510,230615,10.136,1,0.1
210817,162600,10.136,-7,0.5
210812,234000,10.136,-12,1.1
210510,234630,10.136,-12,0.4
210603,232130,10.136,4,0.1
210506,234815,10.136,-9,-0.1
210817,192500,10.136,-17,0.2
210827,170330,10.136,-3,0.7
210915,215315,10.136,-7,0.0
210817,163700,10.136,8,0.6
211006,184045,10.136,-9,-1.0
210507,161815,10.136,-14,0.1
210510,230930,10.136,-14,0.4
211006,165800,10.136,-18,-0.1
210915,231700,10.136,-4,0.1
210604,162445,10.136,-2,0.1
210915,232400,10.136,-13,-0.7
210622,230415,10.136,-5,0.1
210510,203745,10.136,-16,0.9
210518,230330,10.136,-10,0.3
210909,154645,10.136,-6,0.2
