date,time,freq,rs,dt,lat,long
210426,234500,10.136,-19,0.4,8.5,-81
210426,235630,10.136,-18,0.1,44.5,-77
210426,235830,10.136,-1,0,0,0
210426,235630,10.136,5,0.2,40.5,-75
210426,234530,10.136,-5,0.7,40.5,-97
210426,235030,10.136,2,0.1,0,0
210426,235530,10.136,-3,0.2,36.5,-77
210426,235045,10.136,-15,0.1,26.5,-81
210426,234700,10.136,-18,0.1,0,0
210426,235030,10.136,15,0.1,0,0
210426,234500,10.136,-18,0.1,45.5,-67
210426,235100,10.136,-4,0.1,0,0
210426,234745,10.136,1,0.9,0,0
210426,234530,10.136,-8,0.1,32.5,-93
210426,234900,10.136,-9,-0.2,34.5,-77
210426,235100,10.136,1,0.1,35.5,-79
210426,235145,10.136,-17,0.1,41.5,-85
210427,163630,10.136,-4,0.2,44.5,-93
210426,234830,10.136,-21,0.4,83.5,175
210426,234600,10.136,-4,0.6,33.5,-79
210426,235800,10.136,0,0.9,0,0
210426,234930,10.136,1,0.1,39.5,-77
210426,235200,10.136,-14,0.1,0,0
210426,234615,10.136,4,-0.7,36.5,-87
210426,235200,10.136,-1,0.1,83.5,175
210426,235700,10.136,-2,0,0,0
210426,235630,10.136,0,0.1,33.5,-97
210426,235100,10.136,-7,-0.2,0,0
210426,235600,10.136,-8,0.1,33.5,-83
210426,235045,10.136,-16,0.1,37.5,-85
210426,234900,10.136,-16,0.2,0,0
210426,235400,10.136,4,0.1,29.5,-99
210426,235400,10.136,-17,0.1,39.5,-89
210426,235630,10.136,-18,0,0,0
210426,234415,10.136,-12,0.1,0,0
210426,235530,10.136,3,0.1,0,0
210426,234630,10.136,-1,-0.2,0,0
210426,235115,10.136,10,0.1,40.5,-77
210426,235530,10.136,-8,-0.6,0,0
210426,235600,10.136,1,0,0,0
210426,235700,10.136,-22,0.1,43.5,-91
210426,235000,10.136,-11,0.1,40.5,-75
210426,235230,10.136,-4,0.2,41.5,-75
210426,234830,10.136,-1,0.6,38.5,-77
210426,235730,10.136,-5,0.3,36.5,-81
210426,234500,10.136,1,0.1,29.5,-99
210426,234900,10.136,-22,0.2,10.5,-61
210426,235900,10.136,-8,0,0,0
210426,235200,10.136,2,0.1,35.5,-79
210426,235400,10.136,-16,0.1,37.5,-85
210426,235045,10.136,-15,0.2,0,0
210426,234630,10.136,2,0.1,32.5,-99
210426,235130,10.136,3,0.1,29.5,-99
210426,235115,10.136,-16,0.1,83.5,175
210902,212415,10.136,-15,0.3,32.5,-79
210426,235730,10.136,-9,0.1,34.5,-87
210426,235000,10.136,5,0.6,38.5,-77
210426,234530,10.136,-4,-0.2,0,0
210426,235030,10.136,-8,-1.8,0,0
210426,235730,10.136,-22,0.1,44.5,-77
210426,235730,10.136,-10,0.1,39.5,-85
210426,235700,10.136,-16,0,0,0
210426,234430,10.136,-8,0.8,0,0
210426,235530,10.136,-3,0.3,0,0
210426,235000,10.136,-16,0.1,33.5,-97
210426,235500,10.136,-18,0.4,8.5,-81
210426,234430,10.136,-7,0.1,0,0
210426,235630,10.136,-5,0,0,0
210426,235115,10.136,-18,0.2,40.5,-77
210426,234430,10.136,-15,0.1,18.5,-69
210426,235700,10.136,2,0.1,36.5,-95
210426,235600,10.136,-10,0.4,10.5,-67
210426,235400,10.136,-13,0.2,40.5,-77
210426,235300,10.136,-21,0.1,0,0
210426,235115,10.136,-17,0.1,33.5,-117
210426,234745,10.136,4,0.1,41.5,-105
210426,235630,10.136,-7,0,0,0
210426,234800,10.136,-6,0.6,33.5,-79
210426,234530,10.136,-2,0.1,43.5,-71
210426,235330,10.136,-14,0.1,0,0
210426,235600,10.136,3,0,0,0
210426,234445,10.136,-9,0.1,36.5,-83
210426,234700,10.136,1,0.3,0,0
210426,234830,10.136,-4,0.5,32.5,-111
210426,235230,10.136,-13,0.1,83.5,175
210426,235300,10.136,-9,-0.6,18.5,-67
210426,235045,10.136,-13,0.2,21.5,-79
210426,234830,10.136,-7,0.3,0,0
210426,235700,10.136,-17,0.1,42.5,-89
210426,234445,10.136,-12,0.1,83.5,175
210426,234930,10.136,-4,0.1,33.5,-117
210426,235115,10.136,-16,-0.1,0,0
210426,234630,10.136,-9,0.1,0,0
210426,234900,10.136,-16,0.4,18.5,-67
210426,235700,10.136,-3,0.2,36.5,-81
210426,234800,10.136,0,0.1,83.5,175
210426,235800,10.136,7,0.1,0,0
210902,212400,10.136,-14,0.1,42.5,-71
210426,234900,10.136,-5,0.3,0,0
210426,234430,10.136,-6,0.1,29.5,-99
210426,234930,10.136,-10,0.3,0,0
210426,235730,10.136,-11,0.6,38.5,-77
210426,235900,10.136,3,0,0,0
210426,235100,10.136,-5,0.1,0,0
210426,234700,10.136,-10,0.2,40.5,-77
210426,234630,10.136,-8,0.6,0,0
210426,235830,10.136,-15,0,0,0
210426,234415,10.136,-4,0.2,40.5,-75
210426,235145,10.136,-8,0.2,42.5,-71
210426,235800,10.136,-4,0.1,36.5,-95
210426,234745,10.136,3,0.2,36.5,-87
210426,235045,10.136,-6,0.1,41.5,-83
210426,234900,10.136,-10,0.1,0,0
210426,235830,10.136,8,0.2,0,0
210426,235330,10.136,-21,0.1,0,0
210426,234445,10.136,1,0.1,41.5,-105
210426,235400,10.136,0,0.1,32.5,-117
210426,235115,10.136,-3,0.1,36.5,-95
210426,235230,10.136,-10,0.3,0,0
210426,235130,10.136,-3,0.2,41.5,-75
210426,235630,10.136,-5,0.1,33.5,-83
210426,234600,10.136,3,0.1,41.5,-81
210902,212400,10.136,-18,0.1,40.5,-75
210426,234745,10.136,16,0.1,0,0
210426,235730,10.136,7,0.2,40.5,-75
210426,235445,10.136,4,0.1,36.5,-95
210426,235200,10.136,-15,0.2,0,0
210426,234445,10.136,-15,0.2,40.5,-73
210426,234430,10.136,-4,0.1,43.5,-77
210426,235730,10.136,-20,0.6,39.5,-9
210426,234630,10.136,-6,0.1,43.5,-71
210426,235145,10.136,1,0.1,36.5,-95
210426,235030,10.136,-20,-0.6,42.5,-83
210426,235030,10.136,-7,0.3,83.5,175
210426,234500,10.136,-20,0.2,43.5,-91
210426,235030,10.136,1,0.1,0,0
210426,235100,10.136,5,0.2,0,0
210426,235900,10.136,-1,0,0,0
210426,235100,10.136,-18,-0.1,44.5,-67
210426,235900,10.136,-11,0.2,83.5,175
210426,235400,10.136,-11,-0.6,0,0
210426,234445,10.136,5,0.1,83.5,175
210426,234700,10.136,-9,0.5,10.5,-67
210426,235500,10.136,-5,-1.9,0,0
210426,235030,10.136,-12,0.2,0,0
210426,235600,10.136,-15,0.2,37.5,-91
210426,234500,10.136,-7,0.8,0,0
210426,234745,10.136,-10,0.1,39.5,-77
210426,235045,10.136,-7,0.7,45.5,-73
210426,235600,10.136,-7,0.3,0,0
210426,235700,10.136,-5,-1.9,42.5,-71
210426,235700,10.136,-7,1.1,0,0
210426,234930,10.136,-8,0.6,33.5,-79
210426,234500,10.136,-21,0.5,18.5,-67
210426,235230,10.136,4,0.1,39.5,-77
210426,235045,10.136,0,0.9,18.5,-67
210426,235045,10.136,-7,0.2,42.5,-71
210426,235130,10.136,1,0.1,83.5,175
210426,235530,10.136,-20,0.4,8.5,-81
210426,235030,10.136,-20,-0.1,44.5,-67
210426,234900,10.136,-21,0.2,83.5,175
210426,234530,10.136,-21,0.6,0,0
210426,234800,10.136,7,0.1,83.5,175
210426,235000,10.136,-5,0.1,34.5,-87
210426,234800,10.136,-8,-0.2,29.5,-95
210426,235045,10.136,-14,0.1,33.5,-117
210426,234430,10.136,4,0.1,0,0
210426,234530,10.136,0,0.1,39.5,-77
210426,234745,10.136,-1,0.1,32.5,-97
210426,235900,10.136,3,0.8,0,0
210426,235230,10.136,-6,0.1,40.5,-73
210426,235700,10.136,-9,0,0,0
210426,235115,10.136,-14,0.2,0,0
210426,235600,10.136,-16,-1.9,42.5,-71
210426,235500,10.136,-24,0.1,43.5,-91
210426,235300,10.136,5,0.2,0,0
210426,234630,10.136,7,0.1,41.5,-81
210426,234630,10.136,-2,0.1,43.5,-77
210426,234615,10.136,-7,-1,0,0
210426,234900,10.136,-11,0.8,40.5,-97
210426,235100,10.136,-19,0.1,33.5,-97
210426,235400,10.136,-7,0.1,36.5,-109
210426,235100,10.136,-9,-1.8,0,0
210426,234700,10.136,-6,0.1,40.5,-75
210426,235700,10.136,-10,0,0,0
210902,212330,10.136,-15,0.1,42.5,-71
210426,235700,10.136,10,0,0,0
210426,234930,10.136,2,0.7,38.5,-77
210426,234800,10.136,-4,0.1,0,0
210426,234415,10.136,-11,-0.2,41.5,-91
210426,235230,10.136,-20,0.2,0,0
210426,235600,10.136,10,0,0,0
210426,235300,10.136,-12,0.2,40.5,-77
210426,235900,10.136,-2,0,0,0
210426,234600,10.136,-8,0.1,42.5,-89
210426,234800,10.136,-6,0.3,41.5,-107
210426,235200,10.136,-5,0.1,37.5,-87
210426,235115,10.136,-17,-0.6,42.5,-83
210426,234530,10.136,-3,0.1,19.5,-103
210426,234500,10.136,-7,0.1,35.5,-79
210426,235800,10.136,-18,0,0,0
210426,235500,10.136,8,0.1,29.5,-99
210426,235200,10.136,3,0.1,0,0
210426,234900,10.136,-7,0.2,41.5,-75
210426,235800,10.136,14,0,0,0
210426,235330,10.136,-22,0.2,36.5,-93
210426,234800,10.136,2,0.6,38.5,-77
210426,234500,10.136,2,0.1,32.5,-97
210426,234700,10.136,-1,2.3,34.5,-111
210426,235200,10.136,-7,0.2,40.5,-73
210426,234700,10.136,-7,0,0,0
210426,234630,10.136,10,0.5,32.5,-111
210426,235030,10.136,10,2.3,34.5,-111
210426,235600,10.136,-4,0.1,41.5,-81
210426,235800,10.136,5,0.2,32.5,-97
210426,235430,10.136,-2,0.2,36.5,-77
210426,235530,10.136,-10,0.1,31.5,-97
210426,235030,10.136,-5,-0.4,0,0
210426,234415,10.136,-13,0.1,39.5,-77
210426,235130,10.136,-14,0.1,33.5,-97
210426,235045,10.136,-10,-0.4,41.5,-71
210426,235530,10.136,-6,0.1,0,0
210426,235045,10.136,3,0.1,32.5,-117
210426,235400,10.136,-12,0.3,83.5,175
210426,235900,10.136,0,0.6,0,0
210426,235115,10.136,-11,0.1,0,0
210426,235145,10.136,7,-0.1,35.5,-101
210426,234800,10.136,5,0.1,41.5,-81
210426,235130,10.136,-1,0.1,35.5,-79
210426,234600,10.136,-2,-0.2,0,0
210426,235400,10.136,-15,0.1,37.5,-87
210426,235630,10.136,-9,0.2,0,0
210426,235300,10.136,-3,0.1,0,0
210426,234700,10.136,-16,0.3,36.5,-81
210427,163630,10.136,-10,0.4,0,0
210426,235330,10.136,-2,0.1,32.5,-117
210426,234800,10.136,1,0.1,43.5,-77
210426,234615,10.136,-11,-0.8,18.5,-67
210426,235300,10.136,-7,0.1,35.5,-79
210426,234745,10.136,-16,-0.4,41.5,-71
210426,235900,10.136,-7,0.2,36.5,-81
210426,234745,10.136,-13,0.1,42.5,-73
210426,234445,10.136,-11,-0.1,0,0
210426,234900,10.136,-14,0.1,33.5,-97
210426,235500,10.136,-8,0.6,33.5,-79
210426,234830,10.136,-9,0.1,32.5,-93
210426,234500,10.136,-1,0.1,0,0
210426,234600,10.136,-21,0.4,0,0
210426,234630,10.136,-13,0.1,35.5,-83
210426,234700,10.136,-12,0.1,32.5,-93
210426,235145,10.136,-1,0.2,40.5,-75
210426,234430,10.136,-4,0.3,35.5,-91
210426,235130,10.136,-5,0.3,41.5,-107
210426,235430,10.136,0,0.1,0,0
210426,234615,10.136,3,-0.7,39.5,-77
210426,235115,10.136,-8,0.2,42.5,-71
210426,235445,10.136,-2,0.1,0,0
210426,235115,10.136,-12,-0.1,0,0
210426,235045,10.136,9,-0.1,35.5,-101
210426,234530,10.136,-15,0.1,0,0
210426,235445,10.136,-9,0.1,38.5,-77
210426,235400,10.136,-8,0.3,41.5,-107
210426,235500,10.136,-12,0.1,41.5,-85
210426,235200,10.136,-6,0.5,10.5,-67
210426,235700,10.136,-5,0.4,10.5,-67
210426,234500,10.136,-4,0.6,33.5,-79
210426,235800,10.136,-12,0.1,0,0
210426,234445,10.136,-2,-0.3,0,0
210426,234600,10.136,-2,0.1,0,0
210426,234700,10.136,3,0.1,41.5,-81
210426,235700,10.136,-4,0,0,0
210426,235430,10.136,-15,0.1,41.5,-85
210426,235330,10.136,-12,2.3,34.5,-111
210426,235400,10.136,-12,0.4,18.5,-67
210426,235100,10.136,-18,0.7,38.5,-77
210426,234630,10.136,-2,-1.1,41.5,-97
210426,235045,10.136,-13,-0.8,39.5,-85
210426,235830,10.136,-9,0,0,0
210426,235000,10.136,-15,0.4,39.5,-9
210902,212400,10.136,-2,-0.1,41.5,-97
210426,235230,10.136,2,0.1,35.5,-85
210426,235700,10.136,9,0.5,45.5,-73
210426,235030,10.136,-4,0.1,40.5,-75
210426,234900,10.136,-11,0,0,0
210426,235445,10.136,-18,0.2,18.5,-65
210426,235000,10.136,-10,0.7,83.5,175
210426,234800,10.136,-9,0.1,39.5,-85
210426,235600,10.136,2,0,0,0
210426,234830,10.136,-7,0.2,41.5,-75
210426,235700,10.136,-7,0,0,0
210426,235630,10.136,12,0,0,0
210426,235100,10.136,-6,0.1,36.5,-95
210426,235130,10.136,13,0.1,83.5,175
210426,235115,10.136,0,0.1,0,0
210426,235400,10.136,-10,0.5,0,0
210426,235200,10.136,9,0.1,40.5,-77
210426,235500,10.136,-13,-0.5,0,0
210426,234830,10.136,-9,0.5,10.5,-67
210426,235045,10.136,-4,0.6,0,0
210426,235300,10.136,-10,0.1,41.5,-85
210426,235630,10.136,5,0,0,0
210426,234700,10.136,1,0.5,32.5,-111
210426,235300,10.136,-22,0.2,83.5,175
210426,234630,10.136,0,0,0,0
210426,234930,10.136,-6,0.2,41.5,-75
210426,235800,10.136,8,0,0,0
210426,235830,10.136,-2,0.5,0,0
210426,235030,10.136,-8,0.6,33.5,-79
210426,235115,10.136,-11,0.5,10.5,-67
210426,234500,10.136,3,0.3,83.5,175
210902,212345,10.136,-12,-0.4,35.5,-87
210426,235600,10.136,-5,0.5,33.5,-79
210426,235200,10.136,1,0.6,0,0
210426,234900,10.136,-16,0.3,36.5,-81
210426,234630,10.136,9,0.1,33.5,-97
210426,235115,10.136,4,0.7,38.5,-77
210426,234830,10.136,4,0.1,0,0
210426,234630,10.136,-5,0.1,83.5,175
210426,235000,10.136,-7,0.5,10.5,-67
210426,235330,10.136,-7,-1.8,42.5,-71
210426,234830,10.136,-14,0.1,18.5,-69
210426,234700,10.136,-16,0.1,0,0
210426,235130,10.136,-13,0.3,83.5,175
210426,234500,10.136,0,-0.2,0,0
210426,234415,10.136,-9,-0.4,83.5,175
210426,234530,10.136,-4,0.1,36.5,-95
210426,234430,10.136,-11,0.2,0,0
210426,234630,10.136,-23,0.2,10.5,-61
210426,235900,10.136,-16,0.4,39.5,-9
210426,235300,10.136,-8,0.3,41.5,-107
210902,212345,10.136,-17,0,0,0
210426,235830,10.136,-16,-0.2,30.5,-93
210426,235800,10.136,-7,0.4,10.5,-67
210426,235730,10.136,-6,0.6,0,0
210426,235445,10.136,-14,0.2,41.5,-75
210426,235530,10.136,1,0.1,32.5,-117
210426,234600,10.136,-11,0.1,0,0
210426,235300,10.136,-24,0.1,10.5,-61
210426,234700,10.136,-3,0.2,41.5,-75
210426,234745,10.136,-16,0.2,18.5,-65
210902,212415,10.136,8,0.1,83.5,175
210426,235230,10.136,1,0.1,83.5,175
210426,235100,10.136,10,0.1,0,0
210902,212330,10.136,-8,0.1,0,0
210426,234615,10.136,-1,-0.8,36.5,-83
210426,235115,10.136,-5,0.1,0,0
210426,235430,10.136,-16,0.1,28.5,-17
210427,163630,10.136,-14,0.6,83.5,175
210426,235600,10.136,-13,0.5,18.5,-67
210426,235300,10.136,-2,2.3,34.5,-111
210426,235730,10.136,-3,0.1,0,0
210426,234930,10.136,-10,0.1,33.5,-97
210426,234900,10.136,-6,0,0,0
210426,235430,10.136,-14,0.4,0,0
210426,234900,10.136,2,0.1,39.5,-77
210426,235600,10.136,-12,0,0,0
210426,235230,10.136,0,0.1,35.5,-79
210426,235115,10.136,-12,-0.4,41.5,-71
210426,235700,10.136,-15,0.4,39.5,-9
210426,234430,10.136,-8,0.5,10.5,-67
210426,234800,10.136,-3,0.1,29.5,-99
210426,234830,10.136,10,2.3,34.5,-111
210426,235445,10.136,-11,0.1,0,0
210426,235115,10.136,0,2.3,34.5,-111
210426,235730,10.136,-9,0.2,36.5,-95
210426,235030,10.136,-15,0.1,33.5,-97
210426,235330,10.136,-10,0.3,36.5,-81
210426,235830,10.136,-5,0.1,36.5,-77
210426,234430,10.136,-2,-1.1,41.5,-97
210426,235430,10.136,-14,0.2,40.5,-77
210426,235830,10.136,6,0,0,0
210426,235230,10.136,-9,-0.6,18.5,-67
210426,235445,10.136,-5,0.1,26.5,-81
210426,235100,10.136,0,0.1,83.5,175
210426,235200,10.136,-6,0.1,0,0
210426,235045,10.136,4,0.2,0,0
210426,235900,10.136,6,0.2,0,0
210426,234745,10.136,-6,0.6,45.5,-73
210426,234500,10.136,-7,0.2,83.5,175
210426,235000,10.136,-14,0.4,18.5,-67
210426,235430,10.136,1,0.1,0,0
210426,235430,10.136,-19,0.1,10.5,-61
210426,235500,10.136,4,-0.2,33.5,-111
210426,235700,10.136,-3,-0.8,18.5,-67
210426,234830,10.136,-17,0.8,40.5,-97
210426,235700,10.136,7,0.1,40.5,-81
210426,234745,10.136,6,0.3,46.5,-95
210426,235100,10.136,-1,0.1,0,0
210426,235600,10.136,-4,0.2,0,0
210426,235830,10.136,-18,0.4,39.5,-9
210426,235800,10.136,-18,0.1,0,0
210426,235030,10.136,-18,0.1,0,0
210426,235600,10.136,-8,0,0,0
210426,235030,10.136,-7,-0.2,0,0
210426,234900,10.136,-2,0.1,33.5,-117
210426,235115,10.136,-10,0.2,21.5,-79
210426,235730,10.136,-24,0.4,0,0
210426,234745,10.136,-3,0.1,38.5,-77
210426,235730,10.136,1,0.8,18.5,-67
210426,234900,10.136,-15,-0.5,18.5,-67
210426,235530,10.136,2,0.1,39.5,-77
210426,235100,10.136,-5,0.2,41.5,-75
210426,235630,10.136,-10,0,0,0
210426,234930,10.136,-6,0.1,83.5,175
210426,234700,10.136,10,0.1,33.5,-97
210426,235730,10.136,-10,0,0,0
210426,235100,10.136,-15,0.4,39.5,-9
210610,234507,14.074,-7,-0.1,0,0
210610,232552,14.074,-6,0.1,0,0
210512,235845,14.074,-15,0.5,32.5,-81
210609,230637,14.074,-10,0.3,0,0
210616,223007,14.074,-3,-0.2,44.5,-77
210507,213700,14.074,-1,0.1,21.5,-77
210514,221152,14.074,-10,0,0,0
210607,230130,14.074,0,0,0,0
210625,231800,14.074,-3,0.5,10.5,-67
210615,204015,14.074,-4,-0.1,36.5,-87
210517,223122,14.074,5,0.3,44.5,-79
210601,221900,14.074,-17,0.1,33.5,-97
210607,223122,14.074,6,0.2,83.5,175
210517,222700,14.074,-10,0.3,34.5,-117
210607,221845,14.074,-17,0,0,0
210514,214430,14.074,-6,0.2,38.5,-1
210615,220445,14.074,3,-0.1,0,0
210514,215207,14.074,-10,0.8,0,0
210601,222700,14.074,-7,0.1,21.5,-79
210603,215222,14.074,-10,0.4,34.5,-85
210625,224000,14.074,-9,0.5,0,0
210623,230652,14.074,-15,0.1,0,0
210610,233930,14.074,-8,-0.1,0,0
210601,225530,14.074,2,-0.1,0,0
210609,231130,14.074,-15,0.2,55.5,-5
210625,224200,14.074,-8,-0.1,47.5,-123
210616,223252,14.074,-15,-0.2,0,0
210608,213800,14.074,-6,1,0,0
210607,222400,14.074,4,0,0,0
210607,223500,14.074,-10,0.5,41.5,1
210608,215237,14.074,4,0.3,31.5,-97
210602,222430,14.074,-11,0.2,49.5,3
210603,214607,14.074,-2,0.1,0,0
210603,214000,14.074,-7,-0.1,-34.5,-59
210625,232230,14.074,-8,1,0,0
210514,221422,14.074,-1,0.1,41.5,-81
210607,230600,14.074,-14,0.4,40.5,-73
210602,224615,14.074,-13,0.2,28.5,-81
210611,224152,14.074,-5,0.9,36.5,-87
210611,223415,14.074,-7,0.1,31.5,-85
210601,224607,14.074,-15,-0.3,51.5,13
210610,234537,14.074,-8,0,0,0
210607,204830,14.074,-6,0.1,43.5,-7
210525,185037,14.074,-1,0.3,42.5,-71
210517,222615,14.074,-15,0.3,0,0
210628,223915,14.074,-3,0.1,51.5,5
210615,230200,14.074,-9,0.1,0,0
210607,220507,14.074,-14,0,0,0
210607,222600,14.074,-8,0,0,0
210615,221437,14.074,-12,0.3,39.5,-85
210607,223637,14.074,0,0.6,18.5,-67
210615,230015,14.074,-3,0.2,40.5,-75
210610,170507,14.074,-16,-0.2,39.5,-85
210607,220845,14.074,-6,0.1,42.5,-3
210715,193837,14.074,0,0.3,0,0
210713,223430,14.074,-9,-0.1,30.5,-91
210908,194200,14.074,-5,0.5,38.5,-105
211006,15000,14.074,-10,-0.3,0,0
210610,203330,14.074,11,-0.1,39.5,-105
210809,190615,14.074,12,0.1,38.5,-123
210908,153830,14.074,2,-0.8,0,0
210422,202715,14.074,-3,0.4,0,0
210908,181445,14.074,-20,1,0,0
210602,215845,14.074,-8,0.1,0,0
210908,160730,14.074,1,-0.3,0,0
210908,182615,14.074,-1,1,0,0
210628,180645,14.074,2,0.1,0,0
211005,202215,14.074,5,-0.2,83.5,175
210819,231630,14.074,-9,0,0,0
210603,203015,14.074,-9,-1.5,48.5,-91
211005,205615,14.074,7,-0.8,0,0
210422,223600,14.074,-8,-0.3,39.5,-105
210628,205415,14.074,-18,1,0,0
210628,203645,14.074,4,0.1,41.5,-89
210908,191000,14.074,-14,0.2,40.5,-79
210809,220030,14.074,-3,0.1,0,0
211005,213815,14.074,-5,-0.1,33.5,-101
210809,195715,14.074,-6,0.6,36.5,-91
210422,190015,14.074,-6,0.2,59.5,-151
210713,235345,14.074,14,0.6,0,0
210423,220645,14.074,3,0.2,46.5,-97
211005,200500,14.074,-9,-0.2,40.5,-75
210809,193300,14.074,-24,0,0,0
210422,174515,14.074,-18,0.4,0,0
210519,182515,14.074,-19,-0.8,-32.5,-59
210713,210800,14.074,-11,0.9,0,0
210607,175900,14.074,-11,0,0,0
210819,195530,14.074,-14,0.4,0,0
210908,171600,14.074,-14,0.3,0,0
210607,182530,14.074,-13,0.3,0,0
210819,173815,14.074,-8,-0.3,0,0
210628,184745,14.074,-11,-0.1,51.5,3
210820,30,14.074,-9,0.2,0,0
210422,164400,14.074,-22,0.2,30.5,-95
210610,185300,14.074,-2,-0.2,34.5,-87
210518,194030,14.074,-19,0.1,5.5,-75
210803,194200,14.074,2,-0.6,83.5,175
210910,211030,14.074,-23,0.1,0,0
211006,84345,14.074,-15,0.6,0,0
210615,205630,14.074,-7,0.2,39.5,-77
210915,200915,14.074,-14,-0.8,42.5,-71
210910,164315,14.074,-14,0,0,0
210604,220330,14.074,-3,0.5,40.5,-105
210514,211745,14.074,15,0.4,0,0
210910,175115,14.074,9,-0.5,42.5,-85
210607,160930,14.074,7,-0.2,0,0
210519,181800,14.074,-11,0.1,0,0
210819,213830,14.074,10,0,0,0
210809,221130,14.074,-15,0,0,0
210809,180700,14.074,-3,-0.8,39.5,-83
210610,200100,14.074,5,-2,0,0
211005,211600,14.074,-2,-0.3,37.5,-97
210615,210015,14.074,4,0.2,0,0
210609,224600,14.074,-9,0.3,43.5,-93
210628,220730,14.074,3,0.7,0,0
210902,223600,14.074,-14,0.7,83.5,175
210604,213145,14.074,4,0,0,0
210910,170145,14.074,-9,0.4,29.5,-99
210902,225830,14.074,-22,0.3,-3.5,-79
210910,211700,14.074,-3,0,0,0
210809,223845,14.074,11,0.2,0,0
210819,210130,14.074,-2,0,0,0
210809,190230,14.074,4,-0.2,41.5,-87
210819,232415,14.074,9,0.1,47.5,-123
210713,195115,14.074,10,0.8,32.5,-111
210908,194930,14.074,-11,0.7,35.5,-87
210803,193445,14.074,7,-0.7,35.5,-97
210423,173045,14.074,15,0.1,46.5,-123
210628,205145,14.074,-6,1.2,42.5,-83
210819,225015,14.074,-3,0.1,43.5,-69
210831,211200,14.074,-17,0.1,38.5,-81
210819,174915,14.074,-5,0,0,0
210607,170800,14.074,3,0.4,83.5,175
211005,214015,14.074,-17,-0.3,48.5,-123
210910,170815,14.074,-7,0.4,48.5,21
210628,174330,14.074,12,0.1,0,0
210422,211130,14.074,-5,0.8,0,0
210427,175145,14.074,-16,0.4,0,0
210831,211500,14.074,-13,-0.9,0,0
210511,204445,14.074,-19,-0.4,0,0
210423,220215,14.074,7,0.2,46.5,-123
210908,171330,14.074,-18,0.3,39.5,-85
210819,170630,14.074,-16,0.3,0,0
210628,174730,14.074,5,-0.7,32.5,-97
210628,210915,14.074,-8,1.1,83.5,175
210819,212600,14.074,-4,0.4,83.5,175
211005,235330,14.074,8,-0.3,47.5,-123
210809,210330,14.074,-10,0.6,47.5,-123
210713,213745,14.074,-5,0.1,34.5,135
210908,200515,14.074,-8,0.7,43.5,-123
210610,191600,14.074,-17,0.5,0,0
210607,193845,14.074,-8,0.5,48.5,-123
210810,193445,14.074,-21,0.4,0,0
210819,174300,14.074,-3,0.1,35.5,-87
210908,171115,14.074,5,0.3,0,0
210908,164300,14.074,0,0.1,39.5,-85
210831,210000,14.074,-21,0.1,0,0
210820,730,14.074,-9,0.1,0,0
210422,175315,14.074,-24,0.3,0,0
210713,223300,14.074,1,0,0,0
210604,211030,14.074,-6,0.1,0,0
211006,21730,14.074,-5,-0.2,0,0
210628,180315,14.074,-16,0.3,46.5,125
210427,175800,14.074,-11,0.4,83.5,175
210830,180545,14.074,-13,-0.1,42.5,-71
210819,221945,14.074,1,-0.1,35.5,-97
210908,180300,14.074,-6,1.3,34.5,-87
210519,183845,14.074,-10,-0.5,30.5,-99
210628,204230,14.074,-20,1,0,0
210901,215630,14.074,-16,0,0,0
210713,200230,14.074,0,-1.7,31.5,-107
210809,194745,14.074,-22,0.2,39.5,-77
211006,5130,14.074,-8,-0.2,0,0
211005,222830,14.074,-2,0.1,0,0
210809,191600,14.074,0,0,0,0
211005,232015,14.074,5,-0.8,38.5,-105
210713,233215,14.074,-4,0.8,0,0
210628,221345,14.074,-9,0.1,45.5,-123
210610,200130,14.074,1,-0.5,48.5,-123
211006,140415,14.074,-8,-0.6,0,0
210722,212530,14.074,-10,-0.2,29.5,-99
211005,200115,14.074,-1,-0.2,83.5,175
210722,212700,14.074,-9,-0.2,0,0
210910,165715,14.074,-19,0.3,37.5,-93
210722,212800,14.074,-19,0.1,0,0
210518,194615,14.074,-16,0.3,0,0
210610,202515,14.074,-11,0.4,43.5,-91
210611,181600,14.074,-24,0.1,32.5,-97
210819,203345,14.074,-21,0.3,0,0
210607,194215,14.074,-14,0.5,39.5,-87
210607,201530,14.074,15,0.1,41.5,-111
210610,204400,14.074,-11,0.4,83.5,175
210908,202730,14.074,-23,0.4,45.5,-93
210713,234030,14.074,-18,0.1,0,0
210804,231015,14.074,-16,0.4,0,0
211006,15345,14.074,-11,-0.4,0,0
210519,171600,14.074,-19,0.3,83.5,175
210604,205145,14.074,-13,0,0,0
210810,193515,14.074,-21,0.8,39.5,17
210607,155415,14.074,-17,-0.5,39.5,-75
210628,195745,14.074,-5,-2,0,0
210817,201100,14.074,-14,0.2,0,0
210423,175330,14.074,-1,0.1,34.5,-83
210713,212430,14.074,-2,0.2,39.5,-87
210910,173830,14.074,4,0.3,42.5,-123
210809,192315,14.074,-8,0,0,0
210819,201200,14.074,-6,0,0,0
210908,195430,14.074,-15,0.2,38.5,-77
210422,201815,14.074,-20,0.5,42.5,-71
211005,204730,14.074,-8,1.8,83.5,175
210804,230700,14.074,-17,0.8,0,0
210804,230730,14.074,-12,0.3,33.5,-117
211006,4530,14.074,1,-0.2,0,0
210603,210015,14.074,-7,1.9,30.5,-97
